cve_id,cpu_quarter,cpu_url,product_family,component,cvss_version,base_score,attack_vector,attack_complexity,privileges_required,user_interaction,scope,confidentiality,integrity,availability,access_vector,access_complexity,authentication,package_privilege,protocol,remote_exploit,affected_versions,notes
CVE-2025-55163,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Commerce,Tools And Frameworks (Netty),3.1,4.9,Network,Low,High,None,Un- changed,None,None,High,,,,,HTTP/2,No,11.4.0,
CVE-2025-48989,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Commerce,"Tools And Frameworks, Content Acquisition System, Platform Services (Apache Tomcat)",3.1,4.9,Network,Low,High,None,Un- changed,None,None,High,,,,,HTTP/2,No,11.4.0,
CVE-2025-27533,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications Applications,Core (Apache ActiveMQ),3.1,4.9,Network,Low,High,None,Un- changed,None,None,High,,,,,HTTP,No,6.1.0-6.1.1,
CVE-2025-50074,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Financial Services Applications,Security Management System,3.1,4.9,Network,Low,High,None,Un- changed,High,None,None,,,,,HTTP,No,2.9.0.0.0-7.2.0.0.0,
CVE-2025-62288,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Health Sciences Applications,Logger,3.1,4.9,Network,Low,High,None,Un- changed,High,None,None,,,,,HTTP,No,"3.4.0.1.3, 3.4.1.0.10",
CVE-2025-53044,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle MySQL,InnoDB,3.1,4.9,Network,Low,High,None,Un- changed,None,None,High,,,,,MySQL Protocol,No,"8.0.0-8.0.43, 8.4.0-8.4.6, 9.0.0-9.4.0",
CVE-2025-53045,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle MySQL,InnoDB,3.1,4.9,Network,Low,High,None,Un- changed,None,None,High,,,,,MySQL Protocol,No,"8.0.0-8.0.43, 8.4.0-8.4.6, 9.0.0-9.4.0",
CVE-2025-53062,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle MySQL,InnoDB,3.1,4.9,Network,Low,High,None,Un- changed,None,None,High,,,,,MySQL Protocol,No,"8.0.0-8.0.43, 8.4.0-8.4.6, 9.0.0-9.4.0",
CVE-2025-53069,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle MySQL,Server: Components Services,3.1,4.9,Network,Low,High,None,Un- changed,None,None,High,,,,,MySQL Protocol,No,"8.0.0-8.0.43, 8.4.0-8.4.6, 9.0.0-9.4.0",
CVE-2025-53040,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle MySQL,Server: Optimizer,3.1,4.9,Network,Low,High,None,Un- changed,None,None,High,,,,,MySQL Protocol,No,"8.0.0-8.0.43, 8.4.0-8.4.6, 9.0.0-9.4.0",
CVE-2025-53042,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle MySQL,Server: Optimizer,3.1,4.9,Network,Low,High,None,Un- changed,None,None,High,,,,,MySQL Protocol,No,"8.0.0-8.0.43, 8.4.0-8.4.6, 9.0.0-9.4.0",
CVE-2025-53067,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle MySQL,Server: Optimizer,3.1,4.9,Network,Low,High,None,Un- changed,None,None,High,,,,,MySQL Protocol,No,9.0.0-9.4.0,
CVE-2025-53059,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle PeopleSoft,OpenSearch Dashboards,3.1,4.9,Network,Low,High,None,Un- changed,High,None,None,,,,,HTTP,No,"8.60, 8.61, 8.62",
CVE-2025-53046,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Systems,Analytics,3.1,4.9,Network,Low,High,None,Un- changed,None,None,High,,,,,HTTP,No,8.8,
CVE-2025-62475,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Systems,Core,3.1,4.9,Network,Low,High,None,Un- changed,None,None,High,,,,,HTTP,No,8.8,
CVE-2025-62289,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Systems,Filesystems,3.1,4.9,Network,Low,High,None,Un- changed,None,None,High,,,,,HTTP,No,8.8,
CVE-2025-62478,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Systems,Object Store,3.1,4.9,Network,Low,High,None,Un- changed,None,None,High,,,,,HTTP,No,8.8,
CVE-2025-62476,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Systems,Remote Replication,3.1,4.9,Network,Low,High,None,Un- changed,None,None,High,,,,,HTTP,No,8.8,
CVE-2025-62477,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Systems,Remote Replication,3.1,4.9,Network,Low,High,None,Un- changed,None,None,High,,,,,HTTP,No,8.8,
CVE-2025-4949,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Database Server,SQLcl (jgit),3.1,4.8,Network,High,Low,Required,Un- changed,High,None,None,,,,Valid account,HTTP,No,23.4-23.9,
CVE-2025-4373,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications,Configuration (glibc),3.1,4.8,Network,High,None,None,Un- changed,None,Low,Low,,,,,HTTP,Yes,25.1.200,
CVE-2024-57699,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle GoldenGate,General (json-smart),3.1,4.7,Local,High,Low,None,Un- changed,None,None,High,,,,,None,No,12.2.1.4.0-12.2.1.4.250515,
CVE-2025-5399,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications Applications,Core (MySQL Server),3.1,4.5,Network,Low,High,Required,Un- changed,None,None,High,,,,,HTTP,No,6.1.0-6.1.1,
CVE-2025-27210,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications Applications,Core (Node.js),3.1,4.5,Network,Low,High,Required,Un- changed,High,None,None,,,,,HTTP,No,6.1.0-6.1.1,
CVE-2024-50609,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications Applications,Core (fluentbit),3.1,4.5,Network,Low,High,Required,Un- changed,None,None,High,,,,,HTTP,No,6.1.0-6.1.1,
CVE-2025-48989,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications Applications,Core (Apache Tomcat),3.1,4.5,Network,Low,High,Required,Un- changed,None,None,High,,,,,HTTP/2,No,6.1.0-6.1.1,
CVE-2024-8006,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications Applications,Core (libpcap),3.1,4.4,Local,Low,High,None,Un- changed,None,None,High,,,,,None,No,6.1.0-6.1.1,
CVE-2020-13956,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Essbase,Security and Provisioning (Apache HttpClient),3.1,4.3,Network,Low,Low,None,Un- changed,None,Low,None,,,,,HTTP,No,21.7.3.0.0,
CVE-2025-8885,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle GoldenGate,Java Delivery (Bouncy Castle Java FIPS),3.1,4.3,Network,Low,Low,None,Un- changed,None,None,Low,,,,,HTTPS,No,"21.3-21.19, 23.4-23.9",
CVE-2025-8916,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle GoldenGate,Java Delivery (Bouncy Castle Java Library),3.1,4.3,Network,Low,Low,None,Un- changed,None,None,Low,,,,,HTTPS,No,23.4-23.9,
CVE-2025-48976,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle REST Data Services,Core (Apache Commons FileUpload),3.1,4.3,Network,Low,Low,None,Un- changed,None,None,Low,,,,,HTTP,No,25.2.1,
CVE-2024-47554,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Commerce,Content Acquisition System (Apache Commons IO),3.1,4.3,Network,Low,None,Required,Un- changed,None,None,Low,,,,,HTTP,Yes,11.4.0,
CVE-2024-47554,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications,Security (Apache Commons IO),3.1,4.3,Network,Low,None,Required,Un- changed,None,None,Low,,,,,HTTP,Yes,"46.6, 47.0",
CVE-2025-53064,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle E-Business Suite,Personalization,3.1,4.3,Network,Low,Low,None,Un- changed,None,Low,None,,,,,HTTP,No,12.2.3-12.2.14,
CVE-2025-53071,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle E-Business Suite,Upload Attachments,3.1,4.3,Network,Low,Low,None,Un- changed,None,Low,None,,,,,HTTP,No,12.2.3-12.2.14,
CVE-2024-47554,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Analytics,Analytics Server (Apache Commons IO),3.1,4.3,Network,Low,None,Required,Un- changed,None,None,Low,,,,,HTTP,Yes,"7.6.0.0.0, 8.2.0.0.0, 12.2.1.4.0",
CVE-2025-61885,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Health Sciences Applications,Web Server,3.1,4.3,Network,Low,Low,None,Un- changed,Low,None,None,,,,,HTTP,No,7.0.1.0,
CVE-2024-47554,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Insurance Applications,EWPS (Apache Commons IO),3.1,4.3,Network,Low,None,Required,Un- changed,None,None,Low,,,,,HTTP,Yes,"12.7.2.4, 13.0.0.3, 13.0.1.1",
CVE-2024-9143,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle JD Edwards,Enterprise Infrastructure SEC (OpenSSL),3.1,4.3,Network,Low,Low,None,Un- changed,None,Low,None,,,,,JDENET,No,9.2.0.0-9.2.9.4,
CVE-2025-61750,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle PeopleSoft,Query,3.1,4.3,Network,Low,Low,None,Un- changed,Low,None,None,,,,,HTTP,No,"8.61, 8.62",
CVE-2024-47554,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Retail Applications,Foundation (Apache Commons IO),3.1,4.3,Network,Low,None,Required,Un- changed,None,None,Low,,,,,HTTP,Yes,"16.0.3, 19.0.1",
CVE-2024-47554,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Retail Applications,Security (Apache Commons IO),3.1,4.3,Network,Low,None,Required,Un- changed,None,None,Low,,,,,HTTP,Yes,"15.0.3.1, 16.0.3, 19.0.1",
CVE-2024-47554,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Siebel CRM,Marketing (Apache Commons IO),3.1,4.3,Network,Low,None,Required,Un- changed,None,None,Low,,,,,HTTP,Yes,Prior to 25.7,
CVE-2024-47554,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Siebel CRM,Web Marketing (Apache Commons IO),3.1,4.3,Network,Low,None,Required,Un- changed,None,None,Low,,,,,HTTP,Yes,Prior to 25.7,
CVE-2024-47554,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Siebel CRM,Keyword Automation (Spring Framework),3.1,4.3,Network,Low,None,Required,Un- changed,None,None,Low,,,,,HTTP,Yes,Prior to 25.8,
CVE-2024-47554,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Systems,Core (Apache Commons IO),3.1,4.3,Network,Low,None,Required,Un- changed,None,None,Low,,,,,HTTP,Yes,4,
CVE-2025-8058,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications Applications,Installation (glibc),3.1,4.2,Local,High,Low,Required,Un- changed,Low,Low,Low,,,,,None,No,2.0.0.0.0-2.0.0.1.0,
CVE-2025-8058,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications Applications,Core (glibc),3.1,4.2,Local,High,Low,Required,Un- changed,Low,Low,Low,,,,,None,No,6.1.0-6.1.1,
CVE-2025-8058,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications Applications,Security Component (glibc),3.1,4.2,Local,High,Low,Required,Un- changed,Low,Low,Low,,,,,None,No,7.7.0-7.8.0,
CVE-2025-8058,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications,Install (glibc),3.1,4.2,Local,High,Low,Required,Un- changed,Low,Low,Low,,,,,None,No,24.2.7-25.1.200,
CVE-2025-8058,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications,Install (glibc),3.1,4.2,Local,High,Low,Required,Un- changed,Low,Low,Low,,,,,None,No,25.1.200,
CVE-2025-8058,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications,"Alarms, KPI, and Measurements (glibc)",3.1,4.2,Local,High,Low,Required,Un- changed,Low,Low,Low,,,,,None,No,24.2.7-25.1.200,
CVE-2025-8058,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications,Install (glibc),3.1,4.2,Local,High,Low,Required,Un- changed,Low,Low,Low,,,,,None,No,25.1.201,
CVE-2025-8058,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications,Signaling (glibc),3.1,4.2,Local,High,Low,Required,Un- changed,Low,Low,Low,,,,,None,No,"25.1.200, 25.2.100",
CVE-2025-8058,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications,ATS Framework (glibc),3.1,4.2,Local,High,Low,Required,Un- changed,Low,Low,Low,,,,,None,No,9.1.0.0.0,
CVE-2025-8058,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications,Routing (glibc),3.1,4.2,Local,High,Low,Required,Un- changed,Low,Low,Low,,,,,None,No,"9.3.0, 10.0.0",
CVE-2025-8058,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications,Routing (glibc),3.1,4.2,Local,High,Low,Required,Un- changed,Low,Low,Low,,,,,None,No,"4.1.0, 4.2.0",
CVE-2025-8058,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications,Infrastructure (glibc),3.1,4.2,Local,High,Low,Required,Un- changed,Low,Low,Low,,,,,None,No,"5.1, 5.2, 6.0",
CVE-2025-48795,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Commerce,Endeca Integration (Apache CXF),3.1,4.1,Network,High,High,None,Un- changed,Low,Low,Low,,,,,HTTP,No,11.4.0,
CVE-2025-49128,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Enterprise Manager,Security Framework (jackson-databind),3.1,4.0,Local,Low,None,None,Un- changed,Low,None,None,,,,,None,No,"13.5, 24.1",
CVE-2025-32728,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications,Sysadmin (OpenSSH),3.1,3.8,Local,Low,Low,None,Changed,None,Low,None,,,,,None,No,"4.1.0, 9.0.0, 9.2.0-9.3.0, 10.0.0",
CVE-2025-32728,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications,Routing (OpenSSH),3.1,3.8,Local,Low,Low,None,Changed,None,Low,None,,,,,None,No,"4.1.0-4.2.0, 5.0.0",
CVE-2025-61755,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Java SE,Compiler,3.1,3.7,Network,High,None,None,Un- changed,Low,None,None,,,,,Multiple,Yes,"Oracle GraalVM for JDK: 17.0.16, 21.0.8",
CVE-2025-61748,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Java SE,Libraries,3.1,3.7,Network,High,None,None,Un- changed,None,Low,None,,,,,Multiple,Yes,"Oracle Java SE: 21.0.8, 25; Oracle GraalVM for JDK: 21.0.8; Oracle GraalVM Enterprise Edition: 21.3.15",See Note 2
CVE-2025-7339,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications Applications,Microservices (on-headers),3.1,3.4,Local,Low,High,None,Un- changed,Low,Low,None,,,,,None,No,6.1.0-6.1.1,
CVE-2025-22233,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Commerce,"Tools And Frameworks, Content Acquisition System, Platform Services (Spring Framework)",3.1,3.1,Network,High,Low,None,Un- changed,None,Low,None,,,,,HTTP,No,11.4.0,
CVE-2025-22233,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Commerce,Dynamo Application Framework (Spring Framework),3.1,3.1,Network,High,Low,None,Un- changed,None,Low,None,,,,,HTTP,No,11.4.0,
CVE-2025-5889,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications Applications,Microservices (brace-expansion),3.1,3.1,Network,High,Low,None,Un- changed,None,None,Low,,,,,HTTP,No,6.1.0-6.1.1,
CVE-2025-5889,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications,Platform (brace-expansion),3.1,3.1,Network,High,Low,None,Un- changed,None,None,Low,,,,,RMI,No,"24.2.0-24.2.1, 24.3.0, 25.1.100, 25.1.200",
CVE-2025-53051,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Database Server,RDBMS Functional Index,3.1,2.7,Network,Low,High,None,Un- changed,Low,None,None,,,,SYSDBA,Oracle Net,No,23.4-23.9,
CVE-2025-61749,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Database Server,Unified Audit,3.1,2.7,Network,Low,High,None,Un- changed,None,Low,None,,,,DBA,Oracle Net,No,23.4-23.9,
CVE-2024-57699,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Commerce,Content Acquisition System (json-smart),3.1,2.7,Network,Low,High,None,Un- changed,None,None,Low,,,,,HTTP,No,11.4.0,
CVE-2025-48924,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Commerce,"Tools And Frameworks, Content Acquisition System, Platform Services (Apache Commons Lang)",3.1,2.7,Network,Low,High,None,Un- changed,None,None,Low,,,,,HTTP,No,11.4.0,
CVE-2025-62479,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Systems,Block Storage,3.1,2.7,Network,Low,High,None,Un- changed,None,None,Low,,,,,HTTP,No,8.8,
CVE-2025-62480,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Systems,Naming Subsystem,3.1,2.7,Network,Low,High,None,Un- changed,None,None,Low,,,,,HTTP,No,8.8,
